title,author,year_published,subjects,edition_count,open_library_key,queried_author
Empowering Encounters with Audre Lorde,Marion Kraft,,,1,/book/show/40883889-empowering-encounters-with-audre-lorde,Audre Lorde
Study Guide: A Litany for Survival by Audre Lorde,SuperSummary,,,2,/book/show/217094906-study-guide,Audre Lorde
D'amore e di lotta. Poesie scelte,Audre Lorde,,,2,/book/show/42476370-d-amore-e-di-lotta-poesie-scelte,Audre Lorde
Cables to Rage,Audre Lorde,,,3,/book/show/689191.Cables_to_Rage,Audre Lorde
"Race, gender, and class perspectives in the works of Maya Angelou, Gwendolyn Brooks, Rita Dove, Nikki Giovanni, and Audre Lorde",Ekaterini Georgoudaki,,,1,/book/show/22043978-race-gender-and-class-perspectives-in-the-works-of-maya-angelou-gwend,Audre Lorde
Audre Lorde - Meine Worte werden da sein,Audre Lorde,,,1,/book/show/99464942-audre-lorde---meine-worte-werden-da-sein,Audre Lorde
"Audre Lorde Quotes: Inspirational quotes By Audre Lorde on love, truth, racism, society and other things",Rose Victoria,,,1,/book/show/44019489-audre-lorde-quotes,Audre Lorde
Une merveilleuse arithmétique de la distance: Poèmes 1987-1992,Audre Lorde,,,1,/book/show/218201612-une-merveilleuse-arithm-tique-de-la-distance,Audre Lorde
Sister love,Audre Lorde,,,1,/book/show/219848959-sister-love,Audre Lorde
Autobiographical Representation In Pier Paolo Pasolini And Audre Lorde,Gabriella Ricciardi,,,1,/book/show/1264111.Autobiographical_Representation_In_Pier_Paolo_Pasolini_And_Audre_Lorde,Audre Lorde
The Audre Lorde Handbook - Everything You Need to Know about Audre Lorde,Julia Olson,,,1,/book/show/32019061-the-audre-lorde-handbook---everything-you-need-to-know-about-audre-lorde,Audre Lorde
"[ I Am Your Sister: Collected and Unpublished Writings of Audre Lorde[ I AM YOUR SISTER: COLLECTED AND UNPUBLISHED WRITINGS OF AUDRE LORDE ] By Byrd, Rudolph P. ( Author )Aug-12-2011 Paperback",Rudolph P. Byrd,,,1,/book/show/86538191-i-am-your-sister,Audre Lorde
"Lgbt Info - Civil Rights: Civil Rights History of Canada, Human Rights Organizations, Lgbt-Related Legislation, Rights Organizations, Two-Spirit, Victims of Hate Crimes, Access to Amenities, Audre Lorde Project, Barbara Gittings, Be Like Others, Declarati",Source Wikia,,,1,/book/show/33766955-lgbt-info---civil-rights,Audre Lorde
Inspirational Quotes: Inspirational Quotes By Audre Lorde,Aliyah,,,1,/book/show/55742453-inspirational-quotes,Audre Lorde
"Hanging Loose 17 [Ly Lifshin, Marge Piercy, Audre Lorde, Denise Levertov et al)",Emmett Jarrett and Ron Schreiber Robert Hershon,,,1,/book/show/129431214-hanging-loose-17-ly-lifshin-marge-piercy-audre-lorde-denise-levertov,Audre Lorde
Audre Lorde : Die Macht der Differenz und der Ruf nach einer befreiten Sprache (Visionäre),Karsten Häusler,,,1,/book/show/240083212-audre-lorde,Audre Lorde
"Race, Gender and the Activism of Black Feminist Theory: Working with Audre Lorde (Concepts for Critical Psychology) by Suryia Nayak (2014-09-05)",Unknown Author,,,1,/book/show/144209546-race-gender-and-the-activism-of-black-feminist-theory,Audre Lorde
"Lessons from Audre Lorde’s The Uses of Anger: UCONN Women’s, Gender and Sexuality Studies at 50",Audre Lorde,,,1,/book/show/210182029-lessons-from-audre-lorde-s-the-uses-of-anger,Audre Lorde
poems of audre,Audre Lorde,,,1,/book/show/22732399-poems-of-audre,Audre Lorde
"Lgbt Info - Lgbt Rights in the United States: Lgbt Rights Activists from the United States, Aaron Fricke, Andrea James, Andrew Sullivan, Andy Humm, Anne Stanback, Ann Northrop, Anthony Romero, Audre Lorde, Avram Finkelstein, Bayard Rustin",Source Wikia,,,1,/book/show/33766977-lgbt-info---lgbt-rights-in-the-united-states,Audre Lorde
"Lgbt Info - Lgbt Rights Activists from the United States: Aaron Fricke, Andrea James, Andrew Sullivan, Andy Humm, Ann Northrop, Anne Stanback, Anthony Romero, Audre Lorde, Avram Finkelstein, Bayard Rustin, Bella Abzug, Beth Teper, Bill Kraus, Bob Baske...",Source Wikia,,,1,/book/show/33765056-lgbt-info---lgbt-rights-activists-from-the-united-states,Audre Lorde
Schwochert:Der Fall Audre Lorde,Christian Schwochert,,,1,/book/show/59597039-schwochert,Audre Lorde
The Cancer Journals: Special Edition by Audre Lorde (2006-09-01),Unknown Author,,,1,/book/show/208258138-the-cancer-journals,Audre Lorde
Study Guide: Zami A New Spelling Of My Name by Audre Lorde,SuperSummary,,,2,/book/show/51218244-study-guide,Audre Lorde
Audre Lorde Knows What I Mean – 2021 in Review: A Poetry Collection,AC Benus,,,1,/book/show/78686954-audre-lorde-knows-what-i-mean-2021-in-review,Audre Lorde
Open to influence: Ralph Waldo Emerson and Audre Lorde on loss.: An article from: ATQ,Susan Field,,,1,/book/show/246450059-open-to-influence,Audre Lorde
"Gale Researcher Guide for: With a Queer Slant: Audre Lorde, Leslie Feinberg, Samuel Delany, and Dorothy Allison",Sarah Schuetze,,,1,/book/show/91977040-gale-researcher-guide-for,Audre Lorde
DESDE LA ENFERMEDAD: El lenguaje del cuerpo de Audre Lorde y Virginia Woolf,Alba Cotano Angrino,,,1,/book/show/198306622-desde-la-enfermedad,Audre Lorde
"Lost & Found: The CUNY Poetics Document Initiative, Series VII",Audre Lorde,,,1,/book/show/39391856-lost-found,Audre Lorde
"""I Teach Myself in Outline"": Notes, Journals, Syllabi and an Excerpt from Deotha",Audre Lorde,,,1,/book/show/41680096-i-teach-myself-in-outline,Audre Lorde
"Lesson Plan Zami, a New Spelling of My Name by Audre Lorde",BookRags,,,1,/book/show/46196201-lesson-plan-zami-a-new-spelling-of-my-name-by-audre-lorde,Audre Lorde
Postaje,Audre Lorde,,,1,/book/show/18758783-postaje,Audre Lorde
Study Guide: Hanging Fire by Audre Lorde,SuperSummary,,,2,/book/show/198248820-study-guide,Audre Lorde
I Am Your Sister: Collected and Unpublished Writings of Audre Lorde (Transgressing Boundaries: Studies in Black Politics and Black Communities) by Unknown(2017-11-01),Unknown Author,,,1,/book/show/238545325-i-am-your-sister,Audre Lorde
Audre Lorde Knows What I Mean - 2021 in Review: A Poetry Collection,AC Benus,,,1,/book/show/115416813-audre-lorde-knows-what-i-mean---2021-in-review,Audre Lorde
"I Am Deliberate And Afraid Of Nothing Audre Lorde Notebook: Book Review and Reading Log Journal Notebook For Adults And Kids, Diary Journal for Writing, Students and Teachers, (120 Pages 6"" x9"")",Yahir,,,1,/book/show/102320158-i-am-deliberate-and-afraid-of-nothing-audre-lorde-notebook,Audre Lorde
"Audre Lorde, Warrior: She Who Makes Her Meaning Known",Unknown Author,,,1,/book/show/249979427-audre-lorde-warrior,Audre Lorde
"Lgbt Info - Transgender People and Behavior: 2004 Fam CA 297, Androgyny, Audre Lorde Project, Autogynephilia, Ball Culture, Bigender, Blanchard, Bailey, and Lawrence Theory Controversy, Boi, Breast Prostheses, Camp Trans, Carin Du Rietz, Cleavage Enhancem",Source Wikia,,,1,/book/show/33770814-lgbt-info---transgender-people-and-behavior,Audre Lorde
I Am Your Sister: C0ollected and Unpublished Writings of Audre Lorde (Transgressing Boundaries: Studies in Black Politics and Black Communities) (2011-08-12),Unknown Author,,,2,/book/show/149781274-i-am-your-sister,Audre Lorde
"[Coal] (By: Audre Lorde) [published: September, 1996]",Unknown Author,,,1,/book/show/221274012-coal-by,Audre Lorde
Audre Lorde: Die Macht der Differenz und der Ruf nach einer befreiten Sprache (Visionäre),Karsten Häusler,,,1,/book/show/243539354-audre-lorde,Audre Lorde
Study Guide: The Cancer Journals by Audre Lorde,SuperSummary,,,2,/book/show/62355487-study-guide,Audre Lorde
Study Guide: Coal by Audre Lorde,SuperSummary,,,2,/book/show/79459428-study-guide,Audre Lorde
"Gale Researcher Guide for: Audre Lorde, Gloria Anzaldúa, and New Feminist Visions",Suzanne Bost,,,1,/book/show/52927765-gale-researcher-guide-for,Audre Lorde
Audre Lorde: trauma theory and liberal multiculturalism.: An article from: MELUS,Megan Obourn,,,1,/book/show/205203709-audre-lorde,Audre Lorde
Audre Lorde: contextualizing strategies.(English education): An article from: Academic Exchange Quarterly,David L. Gugin,,,1,/book/show/249334781-audre-lorde,Audre Lorde
Audre Lorde: Sobreviver é uma promessa,Alexis Pauline  Gumbs,,,9,/book/show/234086471-audre-lorde,Audre Lorde
"Lgbt Info - Same-Sex Marriage: Same-Sex Marriage in Canada, Same-Sex Marriage in the United States, Audre Lorde Project, Baker V. Nelson, Boston Marriage, Divorce of Same-Sex Couples, List of Lgbt Couples, Parenting, Recognition of Same-Sex Unions in Roma",Source Wikia,,,1,/book/show/33885925-lgbt-info---same-sex-marriage,Audre Lorde
Showing Our Colors: Afro-German Women Speak Out,Audre Lorde,,,6,/book/show/3769775-showing-our-colors,Audre Lorde
A Reading in the Poetry of the Afro-German May Ayim: From Dual Inheritance Theory Perspective:The Impact of Audre Lorde on May Ayim,Yasser Aman,,,1,/book/show/90573750-a-reading-in-the-poetry-of-the-afro-german-may-ayim,Audre Lorde
"The Marvelous Arithmetics of Distance: Poems, 1987-1992 by Audre Lorde (1994-08-17)",Unknown Author,,,1,/book/show/123559620-the-marvelous-arithmetics-of-distance,Audre Lorde
Contrechant,Audre Lorde,,,1,/book/show/133250006-contrechant,Audre Lorde
Besoin urgent : choral pour voix de femmes Noires,LORDE Audre,,,1,/book/show/217343803-besoin-urgent,Audre Lorde
A New Spelling of My Name,Audre Lorde,,,1,/book/show/123060768-a-new-spelling-of-my-name,Audre Lorde
Mouths of Rain: An Anthology of Black Lesbian Thought,Briona Simone Jones,,,3,/book/show/52344742-mouths-of-rain,Audre Lorde
Echoes,Audre Lorde,,,1,/book/show/50690790-echoes,Audre Lorde
Home Girls: A Black Feminist Anthology,Barbara     Smith,,,9,/book/show/323230.Home_Girls,Audre Lorde
I Am Your Sister,Audre Lorde,,,1,/book/show/222327152-i-am-your-sister,Audre Lorde
Macht und Sinnlichkeit: Ausgewählte Texte,Dagmar Schultz,,,4,/book/show/16004078-macht-und-sinnlichkeit,Audre Lorde
Chloe Plus Olivia: An Anthology of Lesbian Literature from the Seventeenth Century to the Present,Lillian Faderman,,,8,/book/show/229491.Chloe_Plus_Olivia,Audre Lorde
Une merveilleuse arithmétique de la distance,Audre Lorde,,,1,/book/show/230847296-une-merveilleuse-arithm-tique-de-la-distance,Audre Lorde
Зами: как по-новому писать мое имя: биомифография,Audre Lorde,,,1,/book/show/88777575,Audre Lorde
"Amazon Quarterly: Special Issue: Sexuality (March 1975, Vol. 3, no. 2)",Audre Lorde,,,1,/book/show/130407359-amazon-quarterly,Audre Lorde
The Black Woman: An Anthology,Toni Cade Bambara,,,19,/book/show/157928.The_Black_Woman,Audre Lorde
Zami: A New Spelling of My Name: A Biomythography,Audre Lorde,,,28,/book/show/228357595-zami,Audre Lorde
CONDITIONS: FOUR. A magazine of writing by Women with an emphasis on writing by Lesbians,Nellie Wong Audre Lorde,,,1,/book/show/136384712-conditions,Audre Lorde
[ { Sister Outsider: Essays and Speeches } ] BY ( Author ) Aug-2007 [ Paperback ],Audre Lorde,,,1,/book/show/232270083-sister-outsider,Audre Lorde
Shinbone Alley,Audre (LORDE,,,1,/book/show/150626365-shinbone-alley,Audre Lorde
"13th Moon: A Literary Magazine Publishing Women Whoever We Chose to Be ââ‚¬â€œ Vol. IV, No. 1, Special Fifth Anniversary Issue",Audre (LORDE,,,1,/book/show/211719784-13th-moon,Audre Lorde
Chrysalis No. 1: A Magazine of Women's Culture,Audre Lorde,,,1,/book/show/161651724-chrysalis-no-1,Audre Lorde
Pound,Audre Lorde,,,1,/book/show/149104502-pound,Audre Lorde
Le journal du cancer: suivi de Un souffle de lumière,Audre Lorde,,,1,/book/show/242987372-le-journal-du-cancer,Audre Lorde
Our Dead Behind Us,Audre Lorde,,,1,/book/show/232656669-our-dead-behind-us,Audre Lorde
"Chrysalis, a magazine of woman's culture No. 3",Janice Raymond Susan Rennie Audre Lorde,,,1,/book/show/133976963-chrysalis-a-magazine-of-woman-s-culture-no-3,Audre Lorde
"Conditions Sixteen a Retrospective Writing By Women, for Women, About Women.",Audre Lorde,,,1,/book/show/159999825-conditions-sixteen-a-retrospective-writing-by-women-for-women-about-wo,Audre Lorde
This Bridge Called My Back: Writings by Radical Women of Color,Cherríe L. Moraga,,,21,/book/show/25753219-this-bridge-called-my-back,Audre Lorde
100 Queer Poems,Mary Jean Chan,,,3,/book/show/62217100-100-queer-poems,Audre Lorde
Zami ; Sister Outsider ; Undersong,Audre Lorde,,,7,/book/show/128213956-zami-sister-outsider-undersong,Audre Lorde
A Life in Medicine: A Literary Anthology,Randy-Michael Testa,,,7,/book/show/903072.A_Life_in_Medicine,Audre Lorde
Everything is Going to be All Right: Poems for when you really need them,Cecilia Knapp,,,1,/book/show/58713200-everything-is-going-to-be-all-right,Audre Lorde
Growing Up Gay/Growing Up Lesbian: A Literary Anthology,Bennett L. Singer,,,4,/book/show/656609.Growing_Up_Gay_Growing_Up_Lesbian,Audre Lorde
"Postkolonial feminism, vol. 1",Paulina de los Reyes,,,1,/book/show/15748607-postkolonial-feminism-vol-1,Audre Lorde
Feminism Is...,Roxane Gay,,,3,/book/show/53075206-feminism-is,Audre Lorde
Real Things: An Anthology of Popular Culture in American Poetry,Jim  Elledge,,,3,/book/show/384121.Real_Things,Audre Lorde
Ao Encontro da Sombra: O Potencial Oculto do Lado Escuro da Natureza Humana,Connie Zweig,,,24,/book/show/16096077-ao-encontro-da-sombra,Audre Lorde
Audre Lorde's Transnational Legacies,Stella Bolaki,,,4,/book/show/26176482-audre-lorde-s-transnational-legacies,Audre Lorde
Let Nobody Turn Us Around: An African American Anthology,Manning Marable,,,11,/book/show/19822784-let-nobody-turn-us-around,Audre Lorde
"Black Like Us: A Century of Lesbian, Gay, and Bisexual African American Fiction",Devon W. Carbado,,,11,/book/show/53033269-black-like-us,Audre Lorde
Cultural Conversations: The Presence of the Past,Stephen Dilks,,,4,/book/show/20657041-cultural-conversations,Audre Lorde
Say Her Name,Zetta Elliott,,,9,/book/show/54270476-say-her-name,Audre Lorde
"Home Girls, 40th Anniversary Edition: A Black Feminist Anthology",Barbara Smith,,,4,/book/show/128687411-home-girls-40th-anniversary-edition,Audre Lorde
Choice Words: Writers on Abortion,Annie Finch,,,6,/book/show/63292711-choice-words,Audre Lorde
The Civil Rights Reader: American Literature from Jim Crow to Reconciliation,Julie Buckner Armstrong,,,5,/book/show/5100077-the-civil-rights-reader,Audre Lorde
The Lesbian Path,Margaret Cruikshank,,,3,/book/show/7897601-the-lesbian-path,Audre Lorde
Sexualities and Communication in Everyday Life: A Reader,Karen E. Lovaas,,,3,/book/show/975990.Sexualities_and_Communication_in_Everyday_Life,Audre Lorde
Άγρυπνη να επιθυμώ,Pat Parker,,,1,/book/show/216408264,Audre Lorde
Letters to America: Contemporary American Poetry on Race,Jim Daniels,,,1,/book/show/791864.Letters_to_America,Audre Lorde
Identity Politics in the Women's Movement,Barbara Ryan,,,2,/book/show/7493622-identity-politics-in-the-women-s-movement,Audre Lorde
"Le diría, buenos días!: Palabras ante/con/desde/junto a James Baldwin",James Baldwin,,,1,/book/show/46134219-le-dir-a-buenos-d-as,Audre Lorde
Sister love,Pat Parker,,,1,/book/show/220691344-sister-love,Audre Lorde
Sensuous Knowledge: A Black Feminist Approach for Everyone,Minna Salami,,,5,/book/show/53083146-sensuous-knowledge,Audre Lorde
Czarne diamenty. Toni Morrison i 9 innych poetek afroamerykańskich,Toni Morrison,,,1,/book/show/220412077-czarne-diamenty-toni-morrison-i-9-innych-poetek-afroameryka-skich,Audre Lorde
مجموعه مقالاتی درباره گرهگاه جنسیت و دیگر نظام‌های سلطه,Kimberlé Crenshaw,,,1,/book/show/42943280,Audre Lorde
"Femmes, races et décolonisation",Gloria E. Anzaldúa,,,1,/book/show/81070706-femmes-races-et-d-colonisation,Audre Lorde
"რასიზმი, კაპიტალიზმი, პატრიარქატი",Martin Luther King Jr.,,,1,/book/show/54280108,Audre Lorde
"She Votes: How U.S. Women Won Suffrage, and What Happened Next",Bridget  Quinn,,,4,/book/show/54683097-she-votes,Audre Lorde
"The Life of Captain Cipriani: An Account of British Government in the West Indies, with the pamphlet The Case for West-Indian Self Government",C.L.R. James,1932.0,,6,/book/show/21413635-the-life-of-captain-cipriani,C.L.R. James
Minty Alley,C.L.R. James,1936.0,,17,/book/show/657373.Minty_Alley,C.L.R. James
World Revolution 1917-1936: The Rise and Fall of the Communist International,C.L.R. James,1937.0,,14,/book/show/170274.World_Revolution_1917_1936,C.L.R. James
The Black Jacobins: Toussaint L'Ouverture and the San Domingo Revolution,C.L.R. James,1938.0,,11,/book/show/775985.The_Black_Jacobins,C.L.R. James
Why Negroes should oppose the war,C.L.R. James,1939.0,,1,/book/show/11146954-why-negroes-should-oppose-the-war,C.L.R. James
Notes on Dialectics,C.L.R. James,1948.0,,6,/book/show/324678.Notes_on_Dialectics,C.L.R. James
"Mariners, Renegades and Castaways: The Story of Herman Melville and the World We Live In",C.L.R. James,1953.0,,9,/book/show/324675.Mariners_Renegades_and_Castaways,C.L.R. James
Every Cook Can Govern and What Is Happening Every Day: 1985 Conversations,C.L.R. James,1956.0,,2,/book/show/1061432.Every_Cook_Can_Govern_and_What_Is_Happening_Every_Day,C.L.R. James
Facing Reality,C.L.R. James,1958.0,,9,/book/show/16246949-facing-reality,C.L.R. James
Beyond a Boundary,C.L.R. James,1963.0,,30,/book/show/170277.Beyond_a_Boundary,C.L.R. James
History of Negro Revolt,C.L.R. James,1969.0,,5,/book/show/3881904-history-of-negro-revolt,C.L.R. James
A History of Negro Revolt,C.L.R. James,1969.0,,5,/book/show/37047197-a-history-of-negro-revolt,C.L.R. James
Modern Politics,C.L.R. James,1973.0,,6,/book/show/7361046-modern-politics,C.L.R. James
Future in the Present: Selected Writings,C.L.R. James,1977.0,,8,/book/show/657375.Future_in_the_Present,C.L.R. James
C.L.R. James,Cricket,1986.0,,3,/book/show/2952686-c-l-r-james,C.L.R. James
C.L.R. James: The Artist As Revolutionary,Paul M. Buhle,1987.0,,12,/book/show/1032865.C_L_R_James,C.L.R. James
American Civilization,C.L.R. James,1993.0,,5,/book/show/324680.American_Civilization,C.L.R. James
"Special Delivery: The Letters of C.L.R. James to Constance Webb, 1939-1948",C.L.R. James,1995.0,,3,/book/show/973841.Special_Delivery,C.L.R. James
C.L.R. James: A Political Biography,Kent Worcester,1995.0,,2,/book/show/1154029.C_L_R_James,C.L.R. James
C.L.R. James and Marxism,Anthony Bogues,1995.0,,1,/book/show/7992511-c-l-r-james-and-marxism,C.L.R. James
C.L.R. James: A Life,Farrukh Dhondy,1996.0,,5,/book/show/170279.C_L_R_James,C.L.R. James
C. L. R. James: A Critical Introduction,Aldon Lynn Nielsen,1997.0,,5,/book/show/565923.C_L_R_James,C.L.R. James
C.L.R. James: Memories and Commentaries,Louise Cripps Samoiloff,1997.0,,1,/book/show/324682.C_L_R_James,C.L.R. James
C. L. R. James and Creolization: Circles of Influence,Garden District Bookshop,2001.0,,7,/book/show/324679.C_L_R_James_and_Creolization,C.L.R. James
Letters from London by C. L. R. James (2003-04-01),C.L.R. James,2003.0,,12,/book/show/145042547-letters-from-london-by-c-l-r-james,C.L.R. James
"A View for Freedom: Alfie Roberts Speaks on the Caribbean, Cricket, Montreal, and C.L.R. James",Alfie Roberts,2005.0,,1,/book/show/237856.A_View_for_Freedom,C.L.R. James
C. L. R. James: Cricket's Philosopher King,David Renton,2007.0,,5,/book/show/2189097.C_L_R_James,C.L.R. James
Urbane Revolutionary: C. L. R. James and the Struggle for a New Society,Frank Rosengarten,2007.0,,7,/book/show/2838194-urbane-revolutionary,C.L.R. James
"Rethinking Race, Politics, and Poetics: C.L.R. James' Critique of Modernity",Brett St Louis,2007.0,,6,/book/show/1057503.Rethinking_Race_Politics_and_Poetics,C.L.R. James
"Articles on Marxist Historians, Including: E. P. Thompson, Leon Trotsky, Vere Gordon Childe, Eric Hobsbawm, Isaac Deutscher, Christopher Hill (Historian), Ernest Mandel, Walter Rodney, C. L. R. James, Herbert Aptheker, Chris Harman",Hephaestus Books,2011.0,,1,/book/show/12717398-articles-on-marxist-historians-including,C.L.R. James
"Articles on Historians of Slavery, Including: Eric Williams, C. L. R. James, Stanley Elkins, Eugene D. Genovese, Elizabeth Fox-Genovese, Carl Neumann Degler, Leon Litwack, Paul Finkelman, David Brion Davis, Oscar Handlin, IRA Berlin",Hephaestus Books,2011.0,,1,/book/show/12686495-articles-on-historians-of-slavery-including,C.L.R. James
"Articles on American Trotskyists, Including: Saul Bellow, Steven Brust, James P. Cannon, Farrell Dobbs, C. L. R. James, Jack Barnes, James Robertson (Trotskyist), Raya Dunayevskaya, Jean Van Heijenoort, Linda Jenness, Bert Cochran",Hephaestus Books,2011.0,,1,/book/show/12768757-articles-on-american-trotskyists-including,C.L.R. James
"Trinidad and Tobago Literature: Trinidad and Tobago Novels, Trinidad and Tobago Writers, Eric Williams, C. L. R. James, V. S. Naipaul",Source Wikipedia,2011.0,,1,/book/show/10127596-trinidad-and-tobago-literature,C.L.R. James
C. L. R. James in Imperial Britain,Christian Høgsbjerg,2014.0,,3,/book/show/18492152-c-l-r-james-in-imperial-britain,C.L.R. James
CLR James: A Life Beyond the Boundaries,John L. Williams,2022.0,,4,/book/show/60617250-clr-james,C.L.R. James
C. L. R. James and Revolutionary Marxism: Selected Writings of C.L.R. James 1939-1949,C.L.R. James,,,1,/book/show/34381183-c-l-r-james-and-revolutionary-marxism,C.L.R. James
You Don't Play With Revolution: The Montreal Lectures of C.L.R. James,C.L.R. James,,,8,/book/show/4990550-you-don-t-play-with-revolution,C.L.R. James
The C. L. R. James Reader,C.L.R. James,,,3,/book/show/170280.The_C_L_R_James_Reader,C.L.R. James
A New Notion: Two Works by C.L.R. James: Every Cook Can Govern/The Invading Socialist Society,C.L.R. James,,,10,/book/show/8209724-a-new-notion,C.L.R. James
C. L. R. James On The 'Negro Question',Scott McLemee,,,4,/book/show/170278.C_L_R_James_On_The_Negro_Question_,C.L.R. James
The Making Of The Caribbean Peoples & CLR James The Black Plato Of Our Generation,C.L.R. James,,,1,/book/show/21002087-the-making-of-the-caribbean-peoples-clr-james-the-black-plato-of-our-g,C.L.R. James
Marxism for Our Times: C. L. R. James on Revolutionary Organization,Martin Glaberman,,,8,/book/show/170273.Marxism_for_Our_Times,C.L.R. James
The Black Jacobin: A Biography of C.L.R. James,David Austin,,,1,/book/show/113166.The_Black_Jacobin,C.L.R. James
Young C.L.R. James: A Graphic Novelette,Paul M. Buhle,,,4,/book/show/36258378-young-c-l-r-james,C.L.R. James
Making The Black Jacobins: C. L. R. James and the Drama of History,Rachel Douglas,,,3,/book/show/43067708-making-the-black-jacobins,C.L.R. James
The Black Jacobins Reader,Charles Forsdick,,,3,/book/show/28956821-the-black-jacobins-reader,C.L.R. James
Nkrumah and the Ghana Revolution,C.L.R. James,,,8,/book/show/1797048.Nkrumah_and_the_Ghana_Revolution,C.L.R. James
Toussaint Louverture: The Story of the Only Successful Slave Revolt in History; A Play in Three Acts,C.L.R. James,,,8,/book/show/15815534-toussaint-louverture,C.L.R. James
"Marxism, Colonialism, and Cricket: C. L. R. James's Beyond a Boundary",David Featherstone,,,3,/book/show/39018875-marxism-colonialism-and-cricket,C.L.R. James
"C. L. R. James. La vie révolutionnaire d'un ""Platon noir""",Matthieu Renault,,,1,/book/show/28587168-c-l-r-james-la-vie-r-volutionnaire-d-un-platon-noir,C.L.R. James
"Experiments in Exile: C. L. R. James, Hélio Oiticica, and the Aesthetic Sociality of Blackness",Laura Harris,,,5,/book/show/36030453-experiments-in-exile,C.L.R. James
Beyond C. L. R. James: Shifting Boundaries of Race and Ethnicity in Sports,John Nauright,,,5,/book/show/22715445-beyond-c-l-r-james,C.L.R. James
The Young C.L.R. James: A Graphic Novelette,Milton Knight,,,1,/book/show/39328525-the-young-c-l-r-james,C.L.R. James
C.l.r. James and Revolutionary Marxism: Selected Writings of C.l.r. James 1939-1949,Scott McLemee,,,5,/book/show/185061.C_l_r_James_and_Revolutionary_Marxism,C.L.R. James
"Walt Whitman and His Caribbean Interlocutors: José Martí, C.L.R. James, and Pedro Mir: Song and Counter-Song",Rafael Bernabe,,,1,/book/show/63840183-walt-whitman-and-his-caribbean-interlocutors,C.L.R. James
C.L.R. James: His Intellectual Legacies,Selwyn Reginald Cudjoe,,,3,/book/show/4754958-c-l-r-james,C.L.R. James
CLR James - A New Notion: Two Works by C.L.R. James - Every Cook Can Govern; The Invading Socialist Society,Noel Ignatiev,,,1,/book/show/39100825-clr-james---a-new-notion,C.L.R. James
Rethinking C.L.R. James,Grant Farred,,,3,/book/show/324683.Rethinking_C_L_R_James,C.L.R. James
Summary and Analysis of The Black Jacobins: Toussaint L’Ouverture and the San Domingo Revolution By C.L.R. James,Acesprint,,,2,/book/show/57470889-summary-and-analysis-of-the-black-jacobins,C.L.R. James
"New Notion, A: Two Works by C.L.R. James",C.L.R James,,,1,/book/show/30255830-new-notion-a,C.L.R. James
Beyond Boundaries: C.L.R. James postnational studies,Christopher Gair,,,3,/book/show/1903044.Beyond_Boundaries,C.L.R. James
"Celebrating C. L. R. James in Hackney, London",Gaverne Bennett,,,2,/book/show/35329891-celebrating-c-l-r-james-in-hackney-london,C.L.R. James
Remembering and Understanding CLR James,A. Bukka Rennie,,,2,/book/show/64627118-remembering-and-understanding-clr-james,C.L.R. James
"The Dialectics of State Capitalism: Writings on Marxist Theory, 1940-1956",C.L.R. James,,,2,/book/show/13237046-the-dialectics-of-state-capitalism,C.L.R. James
C.L.R James : racisme et lutte de classe,Florian Gulli,,,1,/book/show/94141861-c-l-r-james,C.L.R. James
Summary of C.L.R. James Book: The Black Jacobins: Toussaint L’Ouverture and the San Domingo Revolution,Good Summaries,,,2,/book/show/60645476-summary-of-c-l-r-james-book,C.L.R. James
"C.L.R. James vs. Marcus Garvey: Essays on Pan-Africanism, Race, and Class",Dwayne Wong (Omowale),,,1,/book/show/63853567-c-l-r-james-vs-marcus-garvey,C.L.R. James
Beyond Boundaries: C.L.R. James and Postnational Studies,Geoff Andrews,,,1,/book/show/16881721-beyond-boundaries,C.L.R. James
Summary of The Black Jacobins: Toussaint L’Ouverture and the San Domingo Revolution By C.L.R. James,BestPrint,,,2,/book/show/58571682-summary-of-the-black-jacobins,C.L.R. James
"C.L.R.James and Revolutionary Marxism: Selected Writings, 1939-49 (Revolutionary Studies) by C. L. R. James (1994-01-28)",C.L.R. James,,,1,/book/show/159753643-c-l-r-james-and-revolutionary-marxism,C.L.R. James
Racial and Class Struggles: Essays on C.L.R. James and Other Topics,Restoring the African Mind Research Collection,,,1,/book/show/86098290-racial-and-class-struggles,C.L.R. James
Future in the Present: Selected Writings of C.L.R. James,C.L.R. James,,,1,/book/show/208668699-future-in-the-present,C.L.R. James
Spheres of existence : selected writings,C.L.R. James,,,3,/book/show/4458591-spheres-of-existence,C.L.R. James
Black Movements in America,Cedric J. Robinson,1997.0,,9,/book/show/1959845.Black_Movements_in_America,Cedric Robinson
Anthropology of Marxism,Cedric J. Robinson,2001.0,,11,/book/show/757074.Anthropology_of_Marxism,Cedric Robinson
Cedric Robinson: 40 years on Morecambe Bay,Cedric Robinson,2003.0,,1,/book/show/21105468-cedric-robinson,Cedric Robinson
Forgeries of Memory and Meaning: Blacks and the Regimes of Race in American Theater and Film Before World War II,Cedric J. Robinson,2007.0,,14,/book/show/757073.Forgeries_of_Memory_and_Meaning,Cedric Robinson
Sandman: The Autobiography of Cedric Robinson - The Queen's Guide to the Sands,Cedric Robinson,2009.0,,2,/book/show/8730173-sandman,Cedric Robinson
Combating Racism and Xenophobia: Transatlantic and International Perspectives,Shashi Tharoor,2011.0,,2,/book/show/25261087-combating-racism-and-xenophobia,Cedric Robinson
